"no_heading_1"	"no_heading_2"	"no_heading_3"	"no_heading_4"	"no_heading_5"	"no_heading_6"	"no_heading_7"	"no_heading_8"	"no_heading_9"	"no_heading_10"	"no_heading_11"	"no_heading_12"	"no_heading_13"	"no_heading_14"	"no_heading_15"	"no_heading_16"	"no_heading_17"	"no_heading_18"	"no_heading_19"	"no_heading_20"	"no_heading_21"
"HCrO4-"	7.412999116276722e-09	"CrOH+2"	3.923701382974826e-09	"Cr(OH)2+"	8.760054777818612e-10	"pH"	5.120603000000000e+00	"pe"	1.040043439742420e+01	"PO2"	-2.010050300000000e+01	"PH2"	-3.096859489337603e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.606152706154219e-09	"HCrO4-"	5.289997020164717e-09	"Cr(OH)2+"	1.251629529697914e-09	"pH"	5.120603000000000e+00	"pe"	1.029993189740004e+01	"PO2"	-2.050251300000001e+01	"PH2"	-3.076758989332771e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	7.794939320204638e-09	"CrOH+2"	3.591190777284186e-09	"Cr(OH)2+"	8.397009012853341e-10	"pH"	5.140703500000000e+00	"pe"	1.038033390445779e+01	"PO2"	-2.010050300000000e+01	"PH2"	-3.096859490744320e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.693721034270722e-09	"CrOH+2"	5.252056862651018e-09	"Cr(OH)2+"	1.228048631475309e-09	"pH"	5.140703500000000e+00	"pe"	1.027983140443390e+01	"PO2"	-2.050251300000000e+01	"PH2"	-3.076758990739542e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	7.133957387713662e-09	"HCrO4-"	3.362122382932434e-09	"Cr(OH)2+"	1.592727180081701e-09	"pH"	5.120603000000000e+00	"pe"	1.019942939737810e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658489328383e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.829604845103223e-09	"HCrO4-"	3.697897300670332e-09	"Cr(OH)2+"	1.596914727306110e-09	"pH"	5.140703500000000e+00	"pe"	1.017932890441121e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658490735003e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.098257650394413e-09	"CrOH+2"	4.896251521313574e-09	"Cr(OH)2+"	1.199013732405764e-09	"pH"	5.160804000000000e+00	"pe"	1.025973091174382e+01	"PO2"	-2.050251300000001e+01	"PH2"	-3.076758992201527e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.510453332002233e-09	"HCrO4-"	4.049913842578878e-09	"Cr(OH)2+"	1.594305968744407e-09	"pH"	5.160804000000000e+00	"pe"	1.015922841172055e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658492196873e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.499634304409675e-09	"CrOH+2"	4.542266388067969e-09	"Cr(OH)2+"	1.164947403194159e-09	"pH"	5.180904500000000e+00	"pe"	1.023963041933998e+01	"PO2"	-2.050251299999999e+01	"PH2"	-3.076758993720757e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.178809410363693e-09	"HCrO4-"	4.415843017064317e-09	"Cr(OH)2+"	1.584668850876511e-09	"pH"	5.180904500000000e+00	"pe"	1.013912791931632e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658493716026e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.893955415282551e-09	"CrOH+2"	4.193521992008073e-09	"Cr(OH)2+"	1.126379852705208e-09	"pH"	5.201005000000000e+00	"pe"	1.021952992723266e+01	"PO2"	-2.050251300000000e+01	"PH2"	-3.076758995299295e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.837345257232328e-09	"HCrO4-"	4.792889670617842e-09	"Cr(OH)2+"	1.567910740871752e-09	"pH"	5.201005000000000e+00	"pe"	1.011902742720883e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658495294528e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	7.277539260343516e-09	"CrOH+2"	3.853211714341517e-09	"Cr(OH)2+"	1.083926835544058e-09	"pH"	5.221105500000000e+00	"pe"	1.019942943543236e+01	"PO2"	-2.050251299999999e+01	"PH2"	-3.076758996939234e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.489032863384155e-09	"HCrO4-"	5.177856641970535e-09	"Cr(OH)2+"	1.544091149184959e-09	"pH"	5.221105500000000e+00	"pe"	1.009892693540854e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658496934471e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	7.647038435087645e-09	"CrOH+2"	3.524200179344948e-09	"Cr(OH)2+"	1.038263754254617e-09	"pH"	5.241206000000000e+00	"pe"	1.017932894394964e+01	"PO2"	-2.050251299999999e+01	"PH2"	-3.076758998642691e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.567235528611522e-09	"CrOH+2"	5.137056997936668e-09	"Cr(OH)2+"	1.513427130446947e-09	"pH"	5.241206000000000e+00	"pe"	1.007882644392607e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658498637976e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.966070887572675e-09	"HCrO4-"	3.281969842918706e-09	"Cr(OH)2+"	1.959589021245618e-09	"pH"	5.221105500000000e+00	"pe"	9.998424435387044e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036557996930171e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.659167216228216e-09	"HCrO4-"	3.604438644222659e-09	"Cr(OH)2+"	1.961855684686713e-09	"pH"	5.241206000000000e+00	"pe"	9.978323943903817e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036557998633526e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.957319174549997e-09	"CrOH+2"	4.784711935621996e-09	"Cr(OH)2+"	1.476290407150569e-09	"pH"	5.261306500000000e+00	"pe"	1.005872595277210e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658500407183e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.339522357634177e-09	"HCrO4-"	3.942249596950015e-09	"Cr(OH)2+"	1.956016645640562e-09	"pH"	5.261306500000000e+00	"pe"	9.958223452749266e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558000402616e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.344328455350289e-09	"CrOH+2"	4.435288948626223e-09	"Cr(OH)2+"	1.433196031792864e-09	"pH"	5.281407000000000e+00	"pe"	1.003862546195745e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658502244252e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.009339279950796e-09	"HCrO4-"	4.293218307591169e-09	"Cr(OH)2+"	1.941826442376332e-09	"pH"	5.281407000000000e+00	"pe"	9.938122961934209e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558002239604e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.724544109571338e-09	"CrOH+2"	4.091962729708388e-09	"Cr(OH)2+"	1.384783226089312e-09	"pH"	5.301507500000000e+00	"pe"	1.001852497149298e+01	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658504151359e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.671138520955073e-09	"HCrO4-"	4.654724065074623e-09	"Cr(OH)2+"	1.919200678118852e-09	"pH"	5.301507500000000e+00	"pe"	9.918022471469531e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558004146669e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	7.094434025949169e-09	"CrOH+2"	3.757685325075784e-09	"Cr(OH)2+"	1.331789884361229e-09	"pH"	5.321608000000000e+00	"pe"	9.998424481389629e+00	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658506130688e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.327697636590033e-09	"HCrO4-"	5.023766248118804e-09	"Cr(OH)2+"	1.888229947459310e-09	"pH"	5.321608000000000e+00	"pe"	9.897921981366165e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558006125995e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	7.450766429207010e-09	"CrOH+2"	3.435094904525069e-09	"Cr(OH)2+"	1.275022700069546e-09	"pH"	5.341708500000000e+00	"pe"	9.978323991658350e+00	"PO2"	-2.090452300000000e+01	"PH2"	-3.056658508184432e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.397045008245934e-09	"CrOH+2"	4.981972449534232e-09	"Cr(OH)2+"	1.849185620232683e-09	"pH"	5.341708500000000e+00	"pe"	9.877821491635073e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558008179777e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.732641952574534e-09	"HCrO4-"	3.170792931760409e-09	"Cr(OH)2+"	2.386167019854852e-09	"pH"	5.321608000000000e+00	"pe"	9.797419481345171e+00	"PO2"	-2.170854300000000e+01	"PH2"	-3.016457506121797e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.427602821624378e-09	"HCrO4-"	3.477733187934389e-09	"Cr(OH)2+"	2.385768101050308e-09	"pH"	5.341708500000000e+00	"pe"	9.777318991613319e+00	"PO2"	-2.170854300000001e+01	"PH2"	-3.016457508175426e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.771062184490912e-09	"CrOH+2"	4.637004462251140e-09	"Cr(OH)2+"	1.802516431367632e-09	"pH"	5.361809000000000e+00	"pe"	9.857721002287194e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558010310201e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.111868511317205e-09	"HCrO4-"	3.799135226927239e-09	"Cr(OH)2+"	2.375832016435761e-09	"pH"	5.361809000000000e+00	"pe"	9.757218502264839e+00	"PO2"	-2.170854299999999e+01	"PH2"	-3.016457510305730e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.142236123268298e-09	"CrOH+2"	4.295820480774115e-09	"Cr(OH)2+"	1.748835647880704e-09	"pH"	5.381909500000000e+00	"pe"	9.837620513333448e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558012519452e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.787494415555037e-09	"HCrO4-"	4.132981668434265e-09	"Cr(OH)2+"	2.356098639072384e-09	"pH"	5.381909500000000e+00	"pe"	9.737118013310655e+00	"PO2"	-2.170854300000001e+01	"PH2"	-3.016457512514894e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.507024224659330e-09	"CrOH+2"	3.961329890963077e-09	"Cr(OH)2+"	1.688899178459765e-09	"pH"	5.402010100000000e+00	"pe"	9.817519924784731e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558014809709e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.456805908220502e-09	"HCrO4-"	4.476848836958483e-09	"Cr(OH)2+"	2.326490220665882e-09	"pH"	5.402010100000000e+00	"pe"	9.717017424761687e+00	"PO2"	-2.170854299999999e+01	"PH2"	-3.016457514805100e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.862033711513997e-09	"CrOH+2"	3.636236780190013e-09	"Cr(OH)2+"	1.623578008266974e-09	"pH"	5.422110600000000e+00	"pe"	9.797419436651674e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558017183097e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.122351162371084e-09	"HCrO4-"	4.827947646059840e-09	"Cr(OH)2+"	2.287127441671229e-09	"pH"	5.422110600000000e+00	"pe"	9.696916936628567e+00	"PO2"	-2.170854299999999e+01	"PH2"	-3.016457517178476e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	7.204139443311755e-09	"CrOH+2"	3.322948598709591e-09	"Cr(OH)2+"	1.553822605761212e-09	"pH"	5.442211100000000e+00	"pe"	9.777318948944931e+00	"PO2"	-2.130653300000000e+01	"PH2"	-3.036558019641749e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.183203763605408e-09	"CrOH+2"	4.786822049262852e-09	"Cr(OH)2+"	2.238335111597284e-09	"pH"	5.442211100000000e+00	"pe"	9.676816448921947e+00	"PO2"	-2.170854300000000e+01	"PH2"	-3.016457519637152e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.436106057228007e-09	"HCrO4-"	3.029764734898934e-09	"Cr(OH)2+"	2.873718468110581e-09	"pH"	5.422110600000000e+00	"pe"	9.596414436608137e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357017174390e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.137144228378362e-09	"HCrO4-"	3.319019780072522e-09	"Cr(OH)2+"	2.869750668015055e-09	"pH"	5.442211100000000e+00	"pe"	9.576313948900747e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357019632912e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.539339635531771e-09	"CrOH+2"	4.452979719092010e-09	"Cr(OH)2+"	2.180639284924960e-09	"pH"	5.462311600000000e+00	"pe"	9.656715961652242e+00	"PO2"	-2.170854300000001e+01	"PH2"	-3.016457522183211e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.829496285757478e-09	"HCrO4-"	3.621852996531947e-09	"Cr(OH)2+"	2.854724202110216e-09	"pH"	5.462311600000000e+00	"pe"	9.556213461630410e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357022178844e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.892978763502692e-09	"CrOH+2"	4.123565265801441e-09	"Cr(OH)2+"	2.114753376136179e-09	"pH"	5.482412100000000e+00	"pe"	9.636615474829631e+00	"PO2"	-2.170854299999999e+01	"PH2"	-3.016457524818689e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.515034196710970e-09	"HCrO4-"	3.936431752692848e-09	"Cr(OH)2+"	2.828362543945031e-09	"pH"	5.482412100000000e+00	"pe"	9.536112974807319e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357024814226e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.240755289298022e-09	"CrOH+2"	3.801211253163866e-09	"Cr(OH)2+"	2.041554688037410e-09	"pH"	5.502512600000000e+00	"pe"	9.616514988464006e+00	"PO2"	-2.170854300000001e+01	"PH2"	-3.016457527545564e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.195858211312973e-09	"HCrO4-"	4.260542997828377e-09	"Cr(OH)2+"	2.790591821907476e-09	"pH"	5.502512600000000e+00	"pe"	9.516012488441392e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357027541041e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.579422985714252e-09	"CrOH+2"	3.488358644959551e-09	"Cr(OH)2+"	1.962052782292901e-09	"pH"	5.522613100000000e+00	"pe"	9.596414502564947e+00	"PO2"	-2.170854299999999e+01	"PH2"	-3.016457530365752e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	4.874250815817763e-09	"HCrO4-"	4.591631922149755e-09	"Cr(OH)2+"	2.741558044227537e-09	"pH"	5.522613100000000e+00	"pe"	9.495912002542202e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357030361203e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.905956130006843e-09	"CrOH+2"	3.187184806715898e-09	"Cr(OH)2+"	1.877351994634505e-09	"pH"	5.542713600000000e+00	"pe"	9.576314017141636e+00	"PO2"	-2.170854300000001e+01	"PH2"	-3.016457533281090e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	4.926860627172514e-09	"CrOH+2"	4.552617805692587e-09	"Cr(OH)2+"	2.681635030308433e-09	"pH"	5.542713600000000e+00	"pe"	9.475811517118947e+00	"PO2"	-2.211055299999999e+01	"PH2"	-2.996357033276552e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	6.080852770120265e-09	"Cr(OH)2+"	3.420220246690421e-09	"HCrO4-"	2.860989045470283e-09	"pH"	5.522613100000000e+00	"pe"	9.395409502522398e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256530357242e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.791919224967896e-09	"Cr(OH)2+"	3.411622643577364e-09	"HCrO4-"	3.130574872299724e-09	"pH"	5.542713600000000e+00	"pe"	9.375309017098349e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256533272432e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.263184562681939e-09	"CrOH+2"	4.233419367691642e-09	"Cr(OH)2+"	2.611421695385926e-09	"pH"	5.562814100000000e+00	"pe"	9.455711032180373e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357036288837e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.496238072976445e-09	"HCrO4-"	3.412835524531874e-09	"Cr(OH)2+"	3.390402557789560e-09	"pH"	5.562814100000000e+00	"pe"	9.355208532159107e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256536284584e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.597442664940626e-09	"CrOH+2"	3.919095228643199e-09	"Cr(OH)2+"	2.531728191383155e-09	"pH"	5.582914600000000e+00	"pe"	9.435610547734745e+00	"PO2"	-2.211055299999999e+01	"PH2"	-2.996357039399712e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.195470796537001e-09	"HCrO4-"	3.706135229387302e-09	"Cr(OH)2+"	3.356264548677453e-09	"pH"	5.582914600000000e+00	"pe"	9.335108047712952e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256539395353e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	5.926455633705160e-09	"CrOH+2"	3.611988718937340e-09	"Cr(OH)2+"	2.443551392285234e-09	"pH"	5.603015100000000e+00	"pe"	9.415510063789752e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357042610713e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	4.891467059972794e-09	"HCrO4-"	4.008485370724068e-09	"Cr(OH)2+"	3.309133154169618e-09	"pH"	5.603015100000000e+00	"pe"	9.315007563767589e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256542606280e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.247125855283382e-09	"CrOH+2"	3.314274867140210e-09	"Cr(OH)2+"	2.348041193671601e-09	"pH"	5.623115600000000e+00	"pe"	9.395409580352483e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357045923259e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	4.586226880479949e-09	"HCrO4-"	4.317573958404874e-09	"Cr(OH)2+"	3.249172299476040e-09	"pH"	5.623115600000000e+00	"pe"	9.294907080330116e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256545918786e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	6.556532274324036e-09	"CrOH+2"	3.027897327999280e-09	"Cr(OH)2+"	2.246459931963906e-09	"pH"	5.643216100000000e+00	"pe"	9.375309097429337e+00	"PO2"	-2.211055300000000e+01	"PH2"	-2.996357049338630e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	4.630813058358679e-09	"CrOH+2"	4.281852192994548e-09	"Cr(OH)2+"	3.176795236124984e-09	"pH"	5.643216100000000e+00	"pe"	9.274806597406940e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256549334150e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.673766382902442e-09	"Cr(OH)2+"	4.019654000432970e-09	"HCrO4-"	2.667768962356718e-09	"pH"	5.623115600000000e+00	"pe"	9.194404580310994e+00	"PO2"	-2.291457300000000e+01	"PH2"	-2.956156045914961e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.398464682054269e-09	"Cr(OH)2+"	4.005233431607051e-09	"HCrO4-"	2.916005636132198e-09	"pH"	5.643216100000000e+00	"pe"	9.174304097386996e+00	"PO2"	-2.291457300000000e+01	"PH2"	-2.956156049330162e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"HCrO4-"	4.945402806474357e-09	"CrOH+2"	3.980489964911375e-09	"Cr(OH)2+"	3.092663452239078e-09	"pH"	5.663316600000000e+00	"pe"	9.254706115003714e+00	"PO2"	-2.251256300000000e+01	"PH2"	-2.976256552853505e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
"CrOH+2"	5.118240680380215e-09	"Cr(OH)2+"	3.976645261123679e-09	"HCrO4-"	3.175984396894233e-09	"pH"	5.663316600000000e+00	"pe"	9.154203614983059e+00	"PO2"	-2.291457300000000e+01	"PH2"	-2.956156052849374e+01	"temp"	2.820000000000000e+01	3.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.000000000000000e+00
